video_id,video_title,channel_id,channel_name,subscriber_count,publish_date,video_url,duration,view_count,like_count,comment_count,tags,category,thumbnail_url,keyword,collection_date,duration_seconds,duration_category,day_cleaned,month_cleaned,year_cleaned
bNDeIcHbUtQ,How I got a Visa Sponsored Job in Germany from India (Complete Journey),UC3rY5HOgbBvGmq7RnDfwF7A,Rishabh Mishra,575000,2026-07-20T10:30:27Z,https://www.youtube.com/watch?v=bNDeIcHbUtQ,00:30:16,304556,9103,866,visa sponsored job in Germany|Germany job from India|how to get job in Germany from India|Germany visa process for Indians|Germany work visa|move to Germany from India|Germany Blue Card|IT jobs in Germany for Indians|software engineer job in Germany|Germany jobs|my Germany journey|india to Germany|life in Germany|rishabh mishra,Education,https://i.ytimg.com/vi/bNDeIcHbUtQ/hqdefault.jpg,data analyst,2026-08-11,1816,Medium Video (30-60 minutes),20,7,2026
cd127O_lX80,Kornacki: Which states Democrats ‘have to win’ for control of Congress,UCeY0bbntWzzVIaj2z3QigXg,NBC News,12100000,2026-07-26T13:25:12Z,https://www.youtube.com/watch?v=cd127O_lX80,00:04:35,259053,2774,737,dc|election|government|meet the press|mtp|politics|washington|washington d.c.,News & Politics,https://i.ytimg.com/vi/cd127O_lX80/hqdefault.jpg,data analyst,2026-08-11,275,Very Short Video (Less than 5 minutes),26,7,2026
ws0fI-X1xjg,Do not waste 2026 on the wrong career | AI Engineer vs ML Engineer vs Data Scientist,UCKOk1DiU3eUZV5CO0slBrMw,Akber Shaikh,112000,2026-07-03T12:30:33Z,https://www.youtube.com/watch?v=ws0fI-X1xjg,00:09:50,192548,6217,375,AI Engineer|ML Engineer|Data Scientist|AI Engineering|data science,Education,https://i.ytimg.com/vi/ws0fI-X1xjg/hqdefault.jpg,data analyst,2026-08-11,590,Short Video (5-30 minutes),3,7,2026
5O6ZLxmC5WE,"Free Data Analytics Internship by Government of India| No Exam No Interview,",UCCn4rxyn0XVrSfR44aUwm4w,Heena Kouser,33100,2026-07-08T06:30:18Z,https://www.youtube.com/watch?v=5O6ZLxmC5WE,00:00:51,161631,4778,53,,Education,https://i.ytimg.com/vi/5O6ZLxmC5WE/hqdefault.jpg,data analyst,2026-08-11,51,Very Short Video (Less than 5 minutes),8,7,2026
tTtI2arH214,Complete Data Analytics Portfolio Project | Learn How Data Analyst Work (Python + SQL),UC3rY5HOgbBvGmq7RnDfwF7A,Rishabh Mishra,575000,2026-07-05T07:09:40Z,https://www.youtube.com/watch?v=tTtI2arH214,02:43:11,79727,2994,266,data analyst project|data analysis project|data analyst portfolio project|data analyst resume project|projects for data analyst|projects for resume|data analytics project|python tutorial|python project|learn python with project|python for data analysis|data analysis with python|pandas project|sql and python project|sql project|sql project for data analyst|data analytics|data analyst|data analyst course|data analyst roadmap|data analysis portfolio project,Education,https://i.ytimg.com/vi/tTtI2arH214/hqdefault.jpg,data analyst,2026-08-11,9791,Long Video (1 hour or more),5,7,2026
FCxDvsB-Ud4,28 LPA+ Data Analyst Roadmap | Genpact Data Engineer Reveals Everything,UCVC7i0IQd5UA18lpRYDiMQA,Career Chats with Swati ,69800,2026-07-17T12:30:00Z,https://www.youtube.com/watch?v=FCxDvsB-Ud4,00:38:39,75818,2350,169,data analyst roadmap|data analyst|how to become a data analyst|data analytics roadmap|data analyst salary|mansi goel|career chats with swati|Career|Job|Data Analytics|Data Analyst|Powe bi|Interview|Fresher|data analyst roadmap 2026|data analyst career|data analyst jobs|google data analytics certificate|ibm data analyst certificate|power bi projects|sql projects|python for data analytics|data analyst projects|data analyst resume,Education,https://i.ytimg.com/vi/FCxDvsB-Ud4/hqdefault.jpg,data analyst,2026-08-11,2319,Medium Video (30-60 minutes),17,7,2026
WcpTVM7SJNE,"Power BI Full Course 2026  | Zero to Hero in 20 Hours  | DAX, Power Query & Dashboards",UCdDtsDwI7U9k78w6PAyGfSA,Accounts Expert,681000,2026-07-28T14:46:58Z,https://www.youtube.com/watch?v=WcpTVM7SJNE,11:56:52,67685,3159,637,Power BI Complete Course|Power BI Full Course|Power BI Tutorial|Power BI Tutorial for Beginners|Power BI Course in Hindi|Power BI Tutorial in Hindi|Power BI Zero to Hero|Power BI Complete Tutorial|Power BI Full Course 2026|Power BI Course for Beginners|Learn Power BI|Microsoft Power BI Tutorial|Power BI Beginner to Advanced|Power BI 20 Hours Course|Power BI Dashboard Tutorial|Power BI Dashboard Project|accounts expert|tips|tutorial,Education,https://i.ytimg.com/vi/WcpTVM7SJNE/hqdefault.jpg,data analyst,2026-08-11,43012,Long Video (1 hour or more),28,7,2026
pPcNRu2GA2Y,The Unfair Way I Got Good at Python for Data Analytics,UCRsjR0vJxD0ufV90B9WX8lA,Kedeisha Bryan - Your Data Career Coach,49300,2026-07-01T15:52:37Z,https://www.youtube.com/watch?v=pPcNRu2GA2Y,00:08:39,60732,2015,77,data analyst|data analytics|data analyst roadmap|data analyst course|data analyst portfolio|data analyst job|how to become a data analyst|data analyst project|data analyst projects|get data analyst job|learn data analytics|data analytics career|kedeisha bryan|sql|data analyst interview|data analytics roadmap|data analyst career|data analyst skills|python|python for beginners|python for data science|python for data analyst and data scientists,Education,https://i.ytimg.com/vi/pPcNRu2GA2Y/hqdefault.jpg,data analyst,2026-08-11,519,Short Video (5-30 minutes),1,7,2026
g9aRh8pyxh8,Royal Navy. NHS Data Analyst. Algorithmic Trader on Darwinex — Sanga's Story,UCt-0xXreJ5WCKNqiklJQo9g,Darwinex Zero,7310,2026-07-02T06:07:20Z,https://www.youtube.com/watch?v=g9aRh8pyxh8,00:03:45,59134,44,9,darwinex zero|darwinex|trader funding|funded trader|how to become a profitable trader|trading strategy|day trading|forex trading|futures trading|trading psychology|profitable trader|trading for a living|real investor capital|algo trading|automated trading|trading mindset|trading tips|prop firm alternative|funding without challenge|scaling capital|professional traders|trading portfolio|payout,Education,https://i.ytimg.com/vi/g9aRh8pyxh8/hqdefault.jpg,data analyst,2026-08-11,225,Very Short Video (Less than 5 minutes),2,7,2026
T_Uv_4uXlRY,Is Data Analytics Still Worth It in 2026? The Truth No One Tells You! #shorts #dataanalytics,UCxLPTutz4x83PZAp0A0dNnw,DataSpace Academy,1590,2026-07-03T09:12:34Z,https://www.youtube.com/watch?v=T_Uv_4uXlRY,00:00:32,57407,21,0,data analytics courses,Education,https://i.ytimg.com/vi/T_Uv_4uXlRY/hqdefault.jpg,data analyst,2026-08-11,32,Very Short Video (Less than 5 minutes),3,7,2026
ro9ZX058mbU,Data Analytics for Decision Making (Day 1),UCbX7OHnK2gJsUnTpNzZSyNQ,TOP Digital Professions | Sigma Academy,3950,2026-07-08T05:21:57Z,https://www.youtube.com/watch?v=ro9ZX058mbU,02:14:51,51363,1293,87,Data Analysis|Data Science|Data Analytics,Science & Technology,https://i.ytimg.com/vi/ro9ZX058mbU/hqdefault.jpg,data analyst,2026-08-11,8091,Long Video (1 hour or more),8,7,2026
9tzpLmG6Jy0,Data Analyst Career is Over in 2026? Here's the Truth #dataanalytics #businessanalyst #career,UCVhGOdcKjJQZFq7EpcVFYrw,Sarven N,6570,2026-07-28T12:30:17Z,https://www.youtube.com/watch?v=9tzpLmG6Jy0,00:11:56,42281,822,210,data analyst|data analytics|business analyst|IT business analyst|business analytics|data analyst vs business analyst|data analyst roadmap|business analyst roadmap|AI analytics|analytics career|data analyst jobs|business analyst jobs|AI jobs 2026|data analytics roadmap|business analytics roadmap|excel|SQL|power BI|python|machine learning|generative AI|AI agents|analytics engineer|career switch|IT jobs|analytics jobs|data science|data engineer,Education,https://i.ytimg.com/vi/9tzpLmG6Jy0/hqdefault.jpg,data analyst,2026-08-11,716,Short Video (5-30 minutes),28,7,2026
bqDWOM-mitA,From Rejections to a Sponsored Data Analyst Job in the UK,UCjOvhiaRMftLFqeVKlPQ6Ag,Your Knowledge Buddy,334000,2026-07-25T10:00:06Z,https://www.youtube.com/watch?v=bqDWOM-mitA,00:24:07,37211,34,4,how to get a UK job with visa sponsorship|Skilled Worker Visa jobs UK|UK sponsorship licence employers|UK companies offering visa sponsorship|how to find companies that sponsor visas in the UK|jobs in the UK for international graduates|Graduate Visa to Skilled Worker Visa|UK career advice for international students|How to get sponsored in the UK|STAR interview questions and answers|ompetency-based interview questions UK|should I apply through LinkedIn or company website,Education,https://i.ytimg.com/vi/bqDWOM-mitA/hqdefault.jpg,data analyst,2026-08-11,1447,Short Video (5-30 minutes),25,7,2026
JZQmzdLa9zQ,"Free Data Analytics Internship, No Interview, Deadline July 31",UCCn4rxyn0XVrSfR44aUwm4w,Heena Kouser,33100,2026-07-21T10:30:22Z,https://www.youtube.com/watch?v=JZQmzdLa9zQ,00:00:38,36683,1361,15,,Education,https://i.ytimg.com/vi/JZQmzdLa9zQ/hqdefault.jpg,data analyst,2026-08-11,38,Very Short Video (Less than 5 minutes),21,7,2026
